Relevant	hasMIDdatathonpublication	Authors_Contacted	Author_Contact_Comments	hasMIDdatathonderivedGeneticDataX	hasMIDdatathonpreservative	hasMIDdatathonpermitInformation	hasMIDdatathonyearCollected	hasMIDdatathonenvironmentalMedium	hasMIDdatathonhabitat	hasMIDdatathoncountry	hasMIDdatathoncoordinates	hasMIDdatathonlocality	hasMIDdatathonmaterialSampleID	Author_Response_Comments	hasPOSTdatathonderivedGeneticDataX	hasPOSTdatathonpreservative	hasPOSTdatathonpermitInformation	hasPOSTdatathonyearCollected	hasPOSTdatathonenvironmentalMedium	hasPOSTdatathonhabitat	hasPOSTdatathoncountry	hasPOSTdatathoncoordinates	hasPOSTdatathonlocality	hasPOSTdatathonmaterialSampleID	Metadata_Curator	Quality_Controller	datagroup	hasPOSTdatathonpublication	hasPREdatathonderivedGeneticDataX	hasPREdatathonpermitInformation	hasPREdatathonpreservative	hasPREdatathonyearCollected	hasPREdatathoncoordinates	hasPREdatathonmaterialSampleID	hasPREdatathonenvironmentalMedium	hasPREdatathonhabitat	hasPREdatathoncountry	hasPREdatathonlocality	hasPREdatathonpublication	registration_date_bioprj	author_response
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE""| permitInformation = ""false"" | preservative = ""TRUE"" | derivedGeneticDataX = ""false"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE""| permitInformation = ""false"" | preservative = ""TRUE"" | derivedGeneticDataX = ""false"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Alonso Delgado	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/3/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""FALSE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""SOME"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX=""FALSE"""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""FALSE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""SOME"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX=""FALSE"""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Beth Davis	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/4/19	TRUE
TRUE	FALSE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Nan Himmelsbach	Eric	nonmarine	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/8/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""SOME"" | coordinates = ""FALSE"" | country = ""SOME"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation =""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	SOME	FALSE	SOME	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation =""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Beth Davis	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/9/19	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST, 2 of them would have uncertainty >100km"" | country = ""MOST"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE There is not enough information to make sure which samples were gathered in 2005 and which were gathered in 2017"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	MOST	MOST	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST, 2 of them would have uncertainty >100km"" | country = ""MOST"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE There is not enough information to make sure which samples were gathered in 2005 and which were gathered in 2017"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	MOST	MOST	TRUE	TRUE	Maryam Ghoojaei	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/10/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Eric Crandall	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/10/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""Most, sample names had to be georeferenced to find coordinates and some sample names are too broad with uncertainties greater than 100km""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE, states that data for this paper is available through the Gulf of Mexico Research Initiative Information and Data Cooperative (GRIIDC) at https://data.gulfresearchinitiative.org (doi:10.7266/n7-9yq3-3177), however, this data is only relevant for the genus Farfantepenaeus and not the genus listed in the metadata"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE, sample names had to be georeferenced to find coordinates and some sample names are too broad with uncertainties greater than 100km""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE, states that data for this paper is available through the Gulf of Mexico Research Initiative Information and Data Cooperative (GRIIDC) at https://data.gulfresearchinitiative.org (doi:10.7266/n7-9yq3-3177), however, this data is only relevant for the genus Farfantepenaeus and not the genus listed in the metadata"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	7/11/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = FALSE|coordinates = TRUE|country = FALSE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	materialSampleID = TRUE|locality = FALSE|coordinates = TRUE|country = FALSE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	Eric Crandall	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/14/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" ""No material sample IDs listed in publication"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE""| yearCollected = ""TRUE"" | permitInformation = ""FALSE"" ""Not listed.""| preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE""| yearCollected = ""TRUE"" | permitInformation = ""FALSE"" ""Not listed.""| preservative = ""TRUE"" | derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	7/19/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE | locality = FALSE | coordinates = FALSE | country = FALSE | habitat = FALSE | environmentalMedium = FALSE | yearCollected = FALSE | permitInformation = FALSE | preservative = FALSE | derivedGeneticDataX = FALSE |	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	materialSampleID = TRUE | locality = FALSE | coordinates = FALSE | country = FALSE | habitat = FALSE | environmentalMedium = FALSE | yearCollected = FALSE | permitInformation = FALSE | preservative = FALSE | derivedGeneticDataX = FALSE |	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	Alonso Delgado	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/2/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE Not given"" |locality = TRUE locality given but can't be tied back to material"" | coordinates = ""FALSE Not given"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""MOST"" | permitInformation = ""TRUE"" | preservative = ""FALSE Not given"" | derivedGeneticDataX = ""FALSE Not given"""	FALSE	FALSE	TRUE	MOST	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	"materialSampleID = ""FALSE Not given"" | locality = TRUE locality given but can't be tied back to material"" | coordinates = ""FALSE Not given"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""MOST"" | permitInformation = ""TRUE"" | preservative = ""FALSE Not given"" | derivedGeneticDataX = ""FALSE Not given"""	FALSE	FALSE	TRUE	MOST	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	Thienthanh Trinh	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	8/8/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""FALSE"" | yearCollected = ""TRUE""| permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE""| permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	Courtney Weyand	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/8/19	FALSE
TRUE	TRUE	TRUE	materialSampleID = FALSE| locality = TRUE| coordinates = FALSE| country = TRUE| habitat = TRUE| environmentalMedium = TRUE| yearCollected = TRUE| permitInformation = TRUE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	materialSampleID = TRUE| locality = TRUE| coordinates = TRUE| country = TRUE| habitat = TRUE| environmentalMedium = TRUE| yearCollected = TRUE| permitInformation = TRUE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Nan Himmelsbach	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/10/19	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE""| country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE""| country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/14/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE, only states a range for collection""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE, however, dryad states that it will not release this data until the associated article is published """	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/14/19	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	MOST	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST|country = TRUE|habitat = TRUE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	MOST	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/14/19	TRUE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""true"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""true"" | permitInformation = ""False"" | preservative = ""false"" | derivedGeneticDataX = ""false"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""true"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""true"" | permitInformation = ""False"" | preservative = ""false"" | derivedGeneticDataX = ""false"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Alonso Delgado	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/14/19	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Ann Holmes	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/17/19	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE Not given"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Can't be tied back to individual samples"" | permitInformation = ""FALSE Not given"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE Not given"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE Not given"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE Can't be tied back to individual samples"" | permitInformation = ""FALSE Not given"" | preservative = ""TRUE"" | derivedGeneticDataX = ""FALSE Not given"""	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/21/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ann Holmes	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/25/19	FALSE
TRUE	FALSE	TRUE	"materialSampleID = ""MOST, one sample (SAMN12686042) is missing a sample name""| locality = ""TRUE, can't find paper and not in SRA""| coordinates = ""FALSE, can't find paper and not in SRA""| country = ""TRUE, can't find paper and not in SRA""| habitat = ""TRUE, can't find paper""| environmentalMedium = ""TRUE, can't find paper""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	MOST	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""FALSE"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	FALSE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	9/3/19	TRUE
TRUE	FALSE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE, can't find paper and not in SRA""| country = ""TRUE""| habitat = ""FALSE, can't find paper""| environmentalMedium = ""FALSE, can't find paper""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""FALSE, can't find paper and not in SRA""| country = ""TRUE""| habitat = ""FALSE, can't find paper""| environmentalMedium = ""FALSE, can't find paper""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	Beth Davis	Eric Crandall	marine	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/5/19	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""Most"" coordinates = ""Most"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""Most"" permitInformation = ""FALSE"" preservative = ""MOST"" derivedGeneticDataX= ""FALSE"""	FALSE	MOST	FALSE	MOST	TRUE	TRUE	TRUE	MOST	MOST	TRUE	"materialSampleID = ""TRUE"" locality = ""Most"" coordinates = ""Most"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""TRUE"" permitInformation = ""FALSE"" preservative = ""TRUE"" derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	MOST	MOST	TRUE	Beth Davis	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	MOST	FALSE	FALSE	9/5/19	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""SOME"" ""Unable to determine coordinates for most of the samples. Country/population listed, but too large of area to determine"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""TRUE"" | yearCollected = ""MOST"" | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	TRUE	MOST	TRUE	FALSE	TRUE	SOME	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""SOME"" ""Unable to determine coordinates for most of the samples. Country/population listed, but too large of area to determine"" | country = ""TRUE"" | habitat = ""FALSE"" | environmentalMedium = ""TRUE"" | yearCollected = ""MOST"" | permitInformation = ""TRUE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	TRUE	MOST	TRUE	FALSE	TRUE	SOME	TRUE	TRUE	Courtney Weyand	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	SOME	FALSE	9/6/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" locality = ""TRUE Locations given but no discernable way of matching samples to locations"" coordinates = ""TRUE Locations given but no discernable way of matching samples to locations"" country = ""TRUE Locations given but no discernable way of matching samples to locations"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""TRUE"" permitInformation = ""FALSE"" preservative = ""FALSE"" derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Beth Davis	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	9/8/19	TRUE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""TRUE"" permitInformation = ""FALSE"" preservative = ""TRUE"" derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" locality = ""TRUE"" coordinates = ""TRUE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""TRUE"" permitInformation = ""FALSE"" preservative = ""TRUE"" derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Beth Davis	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/10/19	NA
